rank,source_type,source,candidate_id,score,context_snippet,suggested_id,reason
1835,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=45#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_45_img1.png,M3-Q10,0.117,"PLACEBO IN CLINICAL TRIALS: 
ACTIVE ARM PROBLEMS
Trial of open vs hidden administration of remifentanil (no placebo!)
Benedetti F, Carlino E, Piedimonte A. Increasing uncertainty in CNS clinical trials: the role of placebo, nocebo, and Hawthorne effects. Lancet 
Neurology 2016.
Bingel U, Wanigaseker",,
1836,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=46#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_46_img1.png,M4-Q16,0.130,"PLACEBO IN CLINICAL TRIALS: 
ACTIVE ARM PROBLEMS
• Negative RCTs are increasing over time in different therapeutic areas 
(oncology, chronic and musculoskeletal pain, CNS disorders)
• In the majority of trials (52%), the problem is the absence of a 
difference between the treatment and the placebo→
",,Context appears to be Module 4 topic; keep as M4.
1837,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=47#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_47_img1.png,M4-Q22,0.153,"PLACEBO IN CLINICAL TRIALS: 
ACTIVE ARM PROBLEMS
• Is the placebo effect therefore increasing?
• The effect of the psychosocial context that accompanies the 
administration of medical treatment is increasing
Carlino E, Vase L. Can knowledge of Placebo and Nocebo Mechanisms Help Improve Randomized Cl",,Context appears to be Module 4 topic; keep as M4.
1838,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=48#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_48_img1.png,M4-Q18,0.168,"PLACEBO EFFECT = CONTEXT EFFECT
Expectation
Previous 
experience
• VERBAL 
INFORMATION
• DOCTOR-PATIENT 
RELATIONSHIP
Patient 
characteristics
• PHYSICAL CONTEXT
• PHYSICALITY OF THE 
TREATMENT",,Context appears to be Module 4 topic; keep as M4.
1839,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=48#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_48_img2.png,M4-Q18,0.168,"PLACEBO EFFECT = CONTEXT EFFECT
Expectation
Previous 
experience
• VERBAL 
INFORMATION
• DOCTOR-PATIENT 
RELATIONSHIP
Patient 
characteristics
• PHYSICAL CONTEXT
• PHYSICALITY OF THE 
TREATMENT",,Context appears to be Module 4 topic; keep as M4.
1840,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=48#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_48_img3.png,M4-Q18,0.168,"PLACEBO EFFECT = CONTEXT EFFECT
Expectation
Previous 
experience
• VERBAL 
INFORMATION
• DOCTOR-PATIENT 
RELATIONSHIP
Patient 
characteristics
• PHYSICAL CONTEXT
• PHYSICALITY OF THE 
TREATMENT",,Context appears to be Module 4 topic; keep as M4.
1841,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=48#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_48_img4.png,M4-Q18,0.168,"PLACEBO EFFECT = CONTEXT EFFECT
Expectation
Previous 
experience
• VERBAL 
INFORMATION
• DOCTOR-PATIENT 
RELATIONSHIP
Patient 
characteristics
• PHYSICAL CONTEXT
• PHYSICALITY OF THE 
TREATMENT",,Context appears to be Module 4 topic; keep as M4.
1842,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=48#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_48_img5.png,M4-Q18,0.168,"PLACEBO EFFECT = CONTEXT EFFECT
Expectation
Previous 
experience
• VERBAL 
INFORMATION
• DOCTOR-PATIENT 
RELATIONSHIP
Patient 
characteristics
• PHYSICAL CONTEXT
• PHYSICALITY OF THE 
TREATMENT",,Context appears to be Module 4 topic; keep as M4.
1843,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=48#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_48_img6.png,M4-Q18,0.168,"PLACEBO EFFECT = CONTEXT EFFECT
Expectation
Previous 
experience
• VERBAL 
INFORMATION
• DOCTOR-PATIENT 
RELATIONSHIP
Patient 
characteristics
• PHYSICAL CONTEXT
• PHYSICALITY OF THE 
TREATMENT",,Context appears to be Module 4 topic; keep as M4.
1844,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=48#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_48_img7.png,M4-Q18,0.168,"PLACEBO EFFECT = CONTEXT EFFECT
Expectation
Previous 
experience
• VERBAL 
INFORMATION
• DOCTOR-PATIENT 
RELATIONSHIP
Patient 
characteristics
• PHYSICAL CONTEXT
• PHYSICALITY OF THE 
TREATMENT",,Context appears to be Module 4 topic; keep as M4.
1845,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=48#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_48_img8.png,M4-Q18,0.168,"PLACEBO EFFECT = CONTEXT EFFECT
Expectation
Previous 
experience
• VERBAL 
INFORMATION
• DOCTOR-PATIENT 
RELATIONSHIP
Patient 
characteristics
• PHYSICAL CONTEXT
• PHYSICALITY OF THE 
TREATMENT",,Context appears to be Module 4 topic; keep as M4.
1846,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=49#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_49_img1.png,M4-Q18,0.166,"PLACEBO EFFECT = CONTEXT EFFECT
The placebo effect is the effect of the context
Expectation
Previous 
experience
• VERBAL 
INFORMATION
• DOCTOR-PATIENT 
RELATIONSHIP
Patient 
characteristics
• PHYSICAL CONTEXT
• PHYSICALITY OF THE 
TREATMENT
PLACEBO",,Context appears to be Module 4 topic; keep as M4.
1847,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=49#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_49_img2.png,M4-Q18,0.166,"PLACEBO EFFECT = CONTEXT EFFECT
The placebo effect is the effect of the context
Expectation
Previous 
experience
• VERBAL 
INFORMATION
• DOCTOR-PATIENT 
RELATIONSHIP
Patient 
characteristics
• PHYSICAL CONTEXT
• PHYSICALITY OF THE 
TREATMENT
PLACEBO",,Context appears to be Module 4 topic; keep as M4.
1848,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=49#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_49_img3.png,M4-Q18,0.166,"PLACEBO EFFECT = CONTEXT EFFECT
The placebo effect is the effect of the context
Expectation
Previous 
experience
• VERBAL 
INFORMATION
• DOCTOR-PATIENT 
RELATIONSHIP
Patient 
characteristics
• PHYSICAL CONTEXT
• PHYSICALITY OF THE 
TREATMENT
PLACEBO",,Context appears to be Module 4 topic; keep as M4.
1849,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=49#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_49_img4.png,M4-Q18,0.166,"PLACEBO EFFECT = CONTEXT EFFECT
The placebo effect is the effect of the context
Expectation
Previous 
experience
• VERBAL 
INFORMATION
• DOCTOR-PATIENT 
RELATIONSHIP
Patient 
characteristics
• PHYSICAL CONTEXT
• PHYSICALITY OF THE 
TREATMENT
PLACEBO",,Context appears to be Module 4 topic; keep as M4.
1850,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=49#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_49_img5.png,M4-Q18,0.166,"PLACEBO EFFECT = CONTEXT EFFECT
The placebo effect is the effect of the context
Expectation
Previous 
experience
• VERBAL 
INFORMATION
• DOCTOR-PATIENT 
RELATIONSHIP
Patient 
characteristics
• PHYSICAL CONTEXT
• PHYSICALITY OF THE 
TREATMENT
PLACEBO",,Context appears to be Module 4 topic; keep as M4.
1851,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=49#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_49_img6.png,M4-Q18,0.166,"PLACEBO EFFECT = CONTEXT EFFECT
The placebo effect is the effect of the context
Expectation
Previous 
experience
• VERBAL 
INFORMATION
• DOCTOR-PATIENT 
RELATIONSHIP
Patient 
characteristics
• PHYSICAL CONTEXT
• PHYSICALITY OF THE 
TREATMENT
PLACEBO",,Context appears to be Module 4 topic; keep as M4.
1852,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=49#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_49_img7.png,M4-Q18,0.166,"PLACEBO EFFECT = CONTEXT EFFECT
The placebo effect is the effect of the context
Expectation
Previous 
experience
• VERBAL 
INFORMATION
• DOCTOR-PATIENT 
RELATIONSHIP
Patient 
characteristics
• PHYSICAL CONTEXT
• PHYSICALITY OF THE 
TREATMENT
PLACEBO",,Context appears to be Module 4 topic; keep as M4.
1853,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=49#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_49_img8.png,M4-Q18,0.166,"PLACEBO EFFECT = CONTEXT EFFECT
The placebo effect is the effect of the context
Expectation
Previous 
experience
• VERBAL 
INFORMATION
• DOCTOR-PATIENT 
RELATIONSHIP
Patient 
characteristics
• PHYSICAL CONTEXT
• PHYSICALITY OF THE 
TREATMENT
PLACEBO",,Context appears to be Module 4 topic; keep as M4.
1854,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=50#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_50_img1.png,M4-Q18,0.174,"+ CONTEXT
PLACEBO
Placebo effect Nocebo effect
Placebo effect ≠ placebo response (RCTs)
Inert treatment administered 
within a psychosocial 
setting (context effect)",,Context appears to be Module 4 topic; keep as M4.
1855,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=50#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_50_img2.png,M4-Q18,0.174,"+ CONTEXT
PLACEBO
Placebo effect Nocebo effect
Placebo effect ≠ placebo response (RCTs)
Inert treatment administered 
within a psychosocial 
setting (context effect)",,Context appears to be Module 4 topic; keep as M4.
1856,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=50#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_50_img3.png,M4-Q18,0.174,"+ CONTEXT
PLACEBO
Placebo effect Nocebo effect
Placebo effect ≠ placebo response (RCTs)
Inert treatment administered 
within a psychosocial 
setting (context effect)",,Context appears to be Module 4 topic; keep as M4.
1857,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=51#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_51_img1.png,M4-Q22,0.124,"Benedetti F, Carlino E, Pollo A. Neuropsychopharmacology 2011;36:339-54
Benedetti F, Carlino E, Pollo A. Neuropsychopharmacology 2011;36:339-54
Clinical trialist
Neurobiologist
Our interest
/TREATMENT
PLACEBO EFFECT",,Context appears to be Module 4 topic; keep as M4.
1858,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=52#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_52_img1.png,M4-Q17,0.141,"CONTEXTUAL FACTORS: 
what are they and how have they been studied? 
Testa & Rossettini, 2016, Manual Therapy
Rossettini, Carlino, Testa, 2018, BMC Musculoskeletal Disorders",,
1859,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=55#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img1.png,M1-Q20,0.071,"→fMRI study on the biological 
effect of holding hands 
→Married women were exposed 
to the threat of an electric 
shock under three conditions: 
→ not holding hands/spouse 
hand/stranger hand 
2
No hand     spouse    unknown
unpleasantness
When they held their spouse’s hand, they reported 
less unp",,
1860,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=55#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img2.png,M1-Q20,0.071,"→fMRI study on the biological 
effect of holding hands 
→Married women were exposed 
to the threat of an electric 
shock under three conditions: 
→ not holding hands/spouse 
hand/stranger hand 
2
No hand     spouse    unknown
unpleasantness
When they held their spouse’s hand, they reported 
less unp",,
1861,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=55#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img3.png,M1-Q20,0.071,"→fMRI study on the biological 
effect of holding hands 
→Married women were exposed 
to the threat of an electric 
shock under three conditions: 
→ not holding hands/spouse 
hand/stranger hand 
2
No hand     spouse    unknown
unpleasantness
When they held their spouse’s hand, they reported 
less unp",,
1862,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=55#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img4.png,M1-Q20,0.071,"→fMRI study on the biological 
effect of holding hands 
→Married women were exposed 
to the threat of an electric 
shock under three conditions: 
→ not holding hands/spouse 
hand/stranger hand 
2
No hand     spouse    unknown
unpleasantness
When they held their spouse’s hand, they reported 
less unp",,
1863,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=55#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img5.png,M1-Q20,0.071,"→fMRI study on the biological 
effect of holding hands 
→Married women were exposed 
to the threat of an electric 
shock under three conditions: 
→ not holding hands/spouse 
hand/stranger hand 
2
No hand     spouse    unknown
unpleasantness
When they held their spouse’s hand, they reported 
less unp",,
1864,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=55#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img6.png,M1-Q20,0.071,"→fMRI study on the biological 
effect of holding hands 
→Married women were exposed 
to the threat of an electric 
shock under three conditions: 
→ not holding hands/spouse 
hand/stranger hand 
2
No hand     spouse    unknown
unpleasantness
When they held their spouse’s hand, they reported 
less unp",,
1865,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=55#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img7.png,M1-Q20,0.071,"→fMRI study on the biological 
effect of holding hands 
→Married women were exposed 
to the threat of an electric 
shock under three conditions: 
→ not holding hands/spouse 
hand/stranger hand 
2
No hand     spouse    unknown
unpleasantness
When they held their spouse’s hand, they reported 
less unp",,
1866,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=55#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img8.png,M1-Q20,0.071,"→fMRI study on the biological 
effect of holding hands 
→Married women were exposed 
to the threat of an electric 
shock under three conditions: 
→ not holding hands/spouse 
hand/stranger hand 
2
No hand     spouse    unknown
unpleasantness
When they held their spouse’s hand, they reported 
less unp",,
1867,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=55#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img9.png,M1-Q20,0.071,"→fMRI study on the biological 
effect of holding hands 
→Married women were exposed 
to the threat of an electric 
shock under three conditions: 
→ not holding hands/spouse 
hand/stranger hand 
2
No hand     spouse    unknown
unpleasantness
When they held their spouse’s hand, they reported 
less unp",,
1868,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=55#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img10.png,M1-Q20,0.071,"→fMRI study on the biological 
effect of holding hands 
→Married women were exposed 
to the threat of an electric 
shock under three conditions: 
→ not holding hands/spouse 
hand/stranger hand 
2
No hand     spouse    unknown
unpleasantness
When they held their spouse’s hand, they reported 
less unp",,
1869,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=55#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img11.png,M1-Q20,0.071,"→fMRI study on the biological 
effect of holding hands 
→Married women were exposed 
to the threat of an electric 
shock under three conditions: 
→ not holding hands/spouse 
hand/stranger hand 
2
No hand     spouse    unknown
unpleasantness
When they held their spouse’s hand, they reported 
less unp",,
1870,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=55#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img12.png,M1-Q20,0.071,"→fMRI study on the biological 
effect of holding hands 
→Married women were exposed 
to the threat of an electric 
shock under three conditions: 
→ not holding hands/spouse 
hand/stranger hand 
2
No hand     spouse    unknown
unpleasantness
When they held their spouse’s hand, they reported 
less unp",,
1871,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=58#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_58_img1.png,M1-Q29,0.154,"HOW TO GIVE INFORMATION
• IBS patients
• Placebo acupuncture 
Kelley et al., Psychosom Med. 2009
Augmented group:
Treated with an empathetic approach Control group
Limited group:
Treated with a neutral approach
",,
1872,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=58#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_58_img2.png,M1-Q29,0.154,"HOW TO GIVE INFORMATION
• IBS patients
• Placebo acupuncture 
Kelley et al., Psychosom Med. 2009
Augmented group:
Treated with an empathetic approach Control group
Limited group:
Treated with a neutral approach
",,
1873,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=58#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_58_img3.png,M1-Q29,0.154,"HOW TO GIVE INFORMATION
• IBS patients
• Placebo acupuncture 
Kelley et al., Psychosom Med. 2009
Augmented group:
Treated with an empathetic approach Control group
Limited group:
Treated with a neutral approach
",,
1874,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=58#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_58_img4.png,M1-Q29,0.154,"HOW TO GIVE INFORMATION
• IBS patients
• Placebo acupuncture 
Kelley et al., Psychosom Med. 2009
Augmented group:
Treated with an empathetic approach Control group
Limited group:
Treated with a neutral approach
",,
1875,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=59#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_59_img1.png,M3-Q10,0.147,"Testa & Rossettini, 2016, Manual Therapy
Rossettini, Carlino, Testa, 2018, BMC Musculoskeletal Disorders
CONTEXTUAL FACTORS: 
what are they and how have they been studied?",,
1876,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=60#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_60_img1.png,M4-Q19,0.119,"TYPES OF CLINICAL TRIAL 
Placebo run-in 
→EXCLUDING PLACEBO 
RESPONDERS
P non-responder
P responder
R
A
N
D
O
M
I
Z
A
T
I
O
N
Drug administration
Administration of 
a placebo
Placebo administration",,Context appears to be Module 4 topic; keep as M4.
1877,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=60#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_60_img2.png,M4-Q19,0.119,"TYPES OF CLINICAL TRIAL 
Placebo run-in 
→EXCLUDING PLACEBO 
RESPONDERS
P non-responder
P responder
R
A
N
D
O
M
I
Z
A
T
I
O
N
Drug administration
Administration of 
a placebo
Placebo administration",,Context appears to be Module 4 topic; keep as M4.
1878,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=60#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_60_img3.png,M4-Q19,0.119,"TYPES OF CLINICAL TRIAL 
Placebo run-in 
→EXCLUDING PLACEBO 
RESPONDERS
P non-responder
P responder
R
A
N
D
O
M
I
Z
A
T
I
O
N
Drug administration
Administration of 
a placebo
Placebo administration",,Context appears to be Module 4 topic; keep as M4.
1879,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=60#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_60_img4.png,M4-Q19,0.119,"TYPES OF CLINICAL TRIAL 
Placebo run-in 
→EXCLUDING PLACEBO 
RESPONDERS
P non-responder
P responder
R
A
N
D
O
M
I
Z
A
T
I
O
N
Drug administration
Administration of 
a placebo
Placebo administration",,Context appears to be Module 4 topic; keep as M4.
1880,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=61#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_61_img1.png,M3-Q10,0.132,"Active run-in →
EXCLUDE SUBJECTS WHO DO NOT 
RESPOND TO THE DRUG
• F responder
• Few side effects
• F non-responder o 
• Marked collateral effect
R
A
N
D
O
M
I
Z
A
T
I
O
N
Drug administration
Administration of 
a drug
Placebo administration",,
1881,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=61#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_61_img2.png,M3-Q10,0.132,"Active run-in →
EXCLUDE SUBJECTS WHO DO NOT 
RESPOND TO THE DRUG
• F responder
• Few side effects
• F non-responder o 
• Marked collateral effect
R
A
N
D
O
M
I
Z
A
T
I
O
N
Drug administration
Administration of 
a drug
Placebo administration",,
1882,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=61#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_61_img3.png,M3-Q10,0.132,"Active run-in →
EXCLUDE SUBJECTS WHO DO NOT 
RESPOND TO THE DRUG
• F responder
• Few side effects
• F non-responder o 
• Marked collateral effect
R
A
N
D
O
M
I
Z
A
T
I
O
N
Drug administration
Administration of 
a drug
Placebo administration",,
1883,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=61#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_61_img4.png,M3-Q10,0.132,"Active run-in →
EXCLUDE SUBJECTS WHO DO NOT 
RESPOND TO THE DRUG
• F responder
• Few side effects
• F non-responder o 
• Marked collateral effect
R
A
N
D
O
M
I
Z
A
T
I
O
N
Drug administration
Administration of 
a drug
Placebo administration",,
1884,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=62#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_62_img1.png,M4-Q20,0.190,"CROSS-OVER DESIGN
R
A
N
D
O
M
I
Z
A
T
I
O
N
Drug administration
Placebo administration
 Placebo administration
Drug administration",,Context appears to be Module 4 topic; keep as M4.
1885,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=62#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_62_img2.png,M4-Q20,0.190,"CROSS-OVER DESIGN
R
A
N
D
O
M
I
Z
A
T
I
O
N
Drug administration
Placebo administration
 Placebo administration
Drug administration",,Context appears to be Module 4 topic; keep as M4.
1886,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=63#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_63_img1.png,M4-Q22,0.112,"TRIAL BASED ON ASSIGNMENT
(real or perceived)
R
A
N
D
O
M
I
Z
A
T
I
O
N
Drug administration
Placebo administration
REAL ASSIGNMENT ASSIGNMENT RECEIVED
Drug administration
Placebo administration
""What group 
do you think 
you belong to?""
",,Context appears to be Module 4 topic; keep as M4.
1887,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=63#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_63_img2.png,M4-Q22,0.112,"TRIAL BASED ON ASSIGNMENT
(real or perceived)
R
A
N
D
O
M
I
Z
A
T
I
O
N
Drug administration
Placebo administration
REAL ASSIGNMENT ASSIGNMENT RECEIVED
Drug administration
Placebo administration
""What group 
do you think 
you belong to?""
",,Context appears to be Module 4 topic; keep as M4.
1888,pdf_image,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=63#docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_63_img3.png,M4-Q22,0.112,"TRIAL BASED ON ASSIGNMENT
(real or perceived)
R
A
N
D
O
M
I
Z
A
T
I
O
N
Drug administration
Placebo administration
REAL ASSIGNMENT ASSIGNMENT RECEIVED
Drug administration
Placebo administration
""What group 
do you think 
you belong to?""
",,Context appears to be Module 4 topic; keep as M4.
