pdf_file,page_number,image_file,xref,width,height,context_snippet
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,38,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_38_img1.png,2025,473,162,"• STANDARD TRIALS (Phase I, II and III): • If active arm > placebo arm →We proceed with the other phases of  the trial VERUM GROUP (active arm) PLACEBO GROUP (placebo arm)"
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,38,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_38_img2.png,2027,473,162,"• STANDARD TRIALS (Phase I, II and III): • If active arm > placebo arm →We proceed with the other phases of  the trial VERUM GROUP (active arm) PLACEBO GROUP (placebo arm)"
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,39,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_39_img1.png,2054,383,132,Gold standard?  All that glitters is not gold RCTs Problems
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,40,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_40_img1.png,271,367,367,PLACEBO IN CLINICAL TRIALS: PROBLEMS We administer the ACTIVE treatment (active arm) and… WE COMPARE WITH PLACEBO (placebo arm) pain Treatment administration Natural History (NH) Regression to the mean Bias NON-SPECIFIC ...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,40,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_40_img2.png,302,323,325,PLACEBO IN CLINICAL TRIALS: PROBLEMS We administer the ACTIVE treatment (active arm) and… WE COMPARE WITH PLACEBO (placebo arm) pain Treatment administration Natural History (NH) Regression to the mean Bias NON-SPECIFIC ...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,40,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_40_img3.png,303,213,148,PLACEBO IN CLINICAL TRIALS: PROBLEMS We administer the ACTIVE treatment (active arm) and… WE COMPARE WITH PLACEBO (placebo arm) pain Treatment administration Natural History (NH) Regression to the mean Bias NON-SPECIFIC ...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,40,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_40_img4.png,304,202,161,PLACEBO IN CLINICAL TRIALS: PROBLEMS We administer the ACTIVE treatment (active arm) and… WE COMPARE WITH PLACEBO (placebo arm) pain Treatment administration Natural History (NH) Regression to the mean Bias NON-SPECIFIC ...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,40,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_40_img5.png,305,209,161,PLACEBO IN CLINICAL TRIALS: PROBLEMS We administer the ACTIVE treatment (active arm) and… WE COMPARE WITH PLACEBO (placebo arm) pain Treatment administration Natural History (NH) Regression to the mean Bias NON-SPECIFIC ...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,40,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_40_img6.png,306,213,148,PLACEBO IN CLINICAL TRIALS: PROBLEMS We administer the ACTIVE treatment (active arm) and… WE COMPARE WITH PLACEBO (placebo arm) pain Treatment administration Natural History (NH) Regression to the mean Bias NON-SPECIFIC ...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,40,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_40_img7.png,588,202,156,PLACEBO IN CLINICAL TRIALS: PROBLEMS We administer the ACTIVE treatment (active arm) and… WE COMPARE WITH PLACEBO (placebo arm) pain Treatment administration Natural History (NH) Regression to the mean Bias NON-SPECIFIC ...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,40,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_40_img8.png,590,95,158,PLACEBO IN CLINICAL TRIALS: PROBLEMS We administer the ACTIVE treatment (active arm) and… WE COMPARE WITH PLACEBO (placebo arm) pain Treatment administration Natural History (NH) Regression to the mean Bias NON-SPECIFIC ...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,42,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_42_img1.png,2173,634,245,"PLACEBO IN CLINICAL TRIALS: PROBLEMS Clinical trial: postoperative pain Benedetti F, Amanzio M, Maggi G. Potentiation of placebo analgesia by proglumide. Lancet 1995. Benedetti F, Carlino E, Piedimonte A. Increasing unce..."
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,43,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_43_img1.png,2173,634,245,"PLACEBO IN CLINICAL TRIALS:  ACTIVE ARM PROBLEMS Clinical trial: postoperative pain Benedetti F, Amanzio M, Maggi G. Potentiation of placebo analgesia by proglumide. Lancet 1995. Benedetti F, Carlino E, Piedimonte A. Inc..."
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,44,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_44_img1.png,2173,634,245,"PLACEBO IN CLINICAL TRIALS:  ACTIVE ARM PROBLEMS Clinical trial: postoperative pain Benedetti F, Amanzio M, Maggi G. Potentiation of placebo analgesia by proglumide. Lancet 1995. Benedetti F, Carlino E, Piedimonte A. Inc..."
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,45,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_45_img1.png,2237,633,275,"PLACEBO IN CLINICAL TRIALS:  ACTIVE ARM PROBLEMS Trial of open vs hidden administration of remifentanil (no placebo!) Benedetti F, Carlino E, Piedimonte A. Increasing uncertainty in CNS clinical trials: the role of place..."
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,46,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_46_img1.png,2254,791,354,"PLACEBO IN CLINICAL TRIALS:  ACTIVE ARM PROBLEMS • Negative RCTs are increasing over time in different therapeutic areas  (oncology, chronic and musculoskeletal pain, CNS disorders) • In the majority of trials (52%), the..."
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,47,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_47_img1.png,2254,791,354,"PLACEBO IN CLINICAL TRIALS:  ACTIVE ARM PROBLEMS • Is the placebo effect therefore increasing? • The effect of the psychosocial context that accompanies the  administration of medical treatment is increasing Carlino E, V..."
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,48,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_48_img1.png,2302,147,158,PLACEBO EFFECT = CONTEXT EFFECT Expectation Previous  experience • VERBAL  INFORMATION • DOCTOR-PATIENT  RELATIONSHIP Patient  characteristics • PHYSICAL CONTEXT • PHYSICALITY OF THE  TREATMENT
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,48,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_48_img2.png,2303,361,253,PLACEBO EFFECT = CONTEXT EFFECT Expectation Previous  experience • VERBAL  INFORMATION • DOCTOR-PATIENT  RELATIONSHIP Patient  characteristics • PHYSICAL CONTEXT • PHYSICALITY OF THE  TREATMENT
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,48,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_48_img3.png,2305,237,83,PLACEBO EFFECT = CONTEXT EFFECT Expectation Previous  experience • VERBAL  INFORMATION • DOCTOR-PATIENT  RELATIONSHIP Patient  characteristics • PHYSICAL CONTEXT • PHYSICALITY OF THE  TREATMENT
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,48,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_48_img4.png,2307,445,145,PLACEBO EFFECT = CONTEXT EFFECT Expectation Previous  experience • VERBAL  INFORMATION • DOCTOR-PATIENT  RELATIONSHIP Patient  characteristics • PHYSICAL CONTEXT • PHYSICALITY OF THE  TREATMENT
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,48,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_48_img5.png,2309,228,123,PLACEBO EFFECT = CONTEXT EFFECT Expectation Previous  experience • VERBAL  INFORMATION • DOCTOR-PATIENT  RELATIONSHIP Patient  characteristics • PHYSICAL CONTEXT • PHYSICALITY OF THE  TREATMENT
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,48,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_48_img6.png,186,306,165,PLACEBO EFFECT = CONTEXT EFFECT Expectation Previous  experience • VERBAL  INFORMATION • DOCTOR-PATIENT  RELATIONSHIP Patient  characteristics • PHYSICAL CONTEXT • PHYSICALITY OF THE  TREATMENT
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,48,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_48_img7.png,2311,449,208,PLACEBO EFFECT = CONTEXT EFFECT Expectation Previous  experience • VERBAL  INFORMATION • DOCTOR-PATIENT  RELATIONSHIP Patient  characteristics • PHYSICAL CONTEXT • PHYSICALITY OF THE  TREATMENT
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,48,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_48_img8.png,2313,274,123,PLACEBO EFFECT = CONTEXT EFFECT Expectation Previous  experience • VERBAL  INFORMATION • DOCTOR-PATIENT  RELATIONSHIP Patient  characteristics • PHYSICAL CONTEXT • PHYSICALITY OF THE  TREATMENT
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,49,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_49_img1.png,2302,147,158,PLACEBO EFFECT = CONTEXT EFFECT The placebo effect is the effect of the context Expectation Previous  experience • VERBAL  INFORMATION • DOCTOR-PATIENT  RELATIONSHIP Patient  characteristics • PHYSICAL CONTEXT • PHYSICAL...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,49,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_49_img2.png,2303,361,253,PLACEBO EFFECT = CONTEXT EFFECT The placebo effect is the effect of the context Expectation Previous  experience • VERBAL  INFORMATION • DOCTOR-PATIENT  RELATIONSHIP Patient  characteristics • PHYSICAL CONTEXT • PHYSICAL...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,49,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_49_img3.png,2305,237,83,PLACEBO EFFECT = CONTEXT EFFECT The placebo effect is the effect of the context Expectation Previous  experience • VERBAL  INFORMATION • DOCTOR-PATIENT  RELATIONSHIP Patient  characteristics • PHYSICAL CONTEXT • PHYSICAL...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,49,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_49_img4.png,2307,445,145,PLACEBO EFFECT = CONTEXT EFFECT The placebo effect is the effect of the context Expectation Previous  experience • VERBAL  INFORMATION • DOCTOR-PATIENT  RELATIONSHIP Patient  characteristics • PHYSICAL CONTEXT • PHYSICAL...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,49,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_49_img5.png,2309,228,123,PLACEBO EFFECT = CONTEXT EFFECT The placebo effect is the effect of the context Expectation Previous  experience • VERBAL  INFORMATION • DOCTOR-PATIENT  RELATIONSHIP Patient  characteristics • PHYSICAL CONTEXT • PHYSICAL...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,49,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_49_img6.png,2311,449,208,PLACEBO EFFECT = CONTEXT EFFECT The placebo effect is the effect of the context Expectation Previous  experience • VERBAL  INFORMATION • DOCTOR-PATIENT  RELATIONSHIP Patient  characteristics • PHYSICAL CONTEXT • PHYSICAL...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,49,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_49_img7.png,2313,274,123,PLACEBO EFFECT = CONTEXT EFFECT The placebo effect is the effect of the context Expectation Previous  experience • VERBAL  INFORMATION • DOCTOR-PATIENT  RELATIONSHIP Patient  characteristics • PHYSICAL CONTEXT • PHYSICAL...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,49,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_49_img8.png,2361,341,149,PLACEBO EFFECT = CONTEXT EFFECT The placebo effect is the effect of the context Expectation Previous  experience • VERBAL  INFORMATION • DOCTOR-PATIENT  RELATIONSHIP Patient  characteristics • PHYSICAL CONTEXT • PHYSICAL...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,50,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_50_img1.png,2302,147,158,+ CONTEXT PLACEBO Placebo effect Nocebo effect Placebo effect ≠ placebo response (RCTs) Inert treatment administered  within a psychosocial  setting (context effect)
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,50,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_50_img2.png,383,164,85,+ CONTEXT PLACEBO Placebo effect Nocebo effect Placebo effect ≠ placebo response (RCTs) Inert treatment administered  within a psychosocial  setting (context effect)
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,50,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_50_img3.png,2405,341,149,+ CONTEXT PLACEBO Placebo effect Nocebo effect Placebo effect ≠ placebo response (RCTs) Inert treatment administered  within a psychosocial  setting (context effect)
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,51,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_51_img1.png,2682,940,424,"Benedetti F, Carlino E, Pollo A. Neuropsychopharmacology 2011;36:339-54 Benedetti F, Carlino E, Pollo A. Neuropsychopharmacology 2011;36:339-54 Clinical trialist Neurobiologist Our interest /TREATMENT PLACEBO EFFECT"
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,52,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_52_img1.png,2907,1051,808,"CONTEXTUAL FACTORS:  what are they and how have they been studied?  Testa & Rossettini, 2016, Manual Therapy Rossettini, Carlino, Testa, 2018, BMC Musculoskeletal Disorders"
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,55,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img1.png,3011,454,224,→fMRI study on the biological  effect of holding hands  →Married women were exposed  to the threat of an electric  shock under three conditions:  → not holding hands/spouse  hand/stranger hand  2 No hand     spouse    un...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,55,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img2.png,3012,102,67,→fMRI study on the biological  effect of holding hands  →Married women were exposed  to the threat of an electric  shock under three conditions:  → not holding hands/spouse  hand/stranger hand  2 No hand     spouse    un...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,55,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img3.png,3014,47,67,→fMRI study on the biological  effect of holding hands  →Married women were exposed  to the threat of an electric  shock under three conditions:  → not holding hands/spouse  hand/stranger hand  2 No hand     spouse    un...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,55,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img4.png,3016,50,67,→fMRI study on the biological  effect of holding hands  →Married women were exposed  to the threat of an electric  shock under three conditions:  → not holding hands/spouse  hand/stranger hand  2 No hand     spouse    un...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,55,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img5.png,3018,138,67,→fMRI study on the biological  effect of holding hands  →Married women were exposed  to the threat of an electric  shock under three conditions:  → not holding hands/spouse  hand/stranger hand  2 No hand     spouse    un...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,55,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img6.png,3020,102,67,→fMRI study on the biological  effect of holding hands  →Married women were exposed  to the threat of an electric  shock under three conditions:  → not holding hands/spouse  hand/stranger hand  2 No hand     spouse    un...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,55,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img7.png,3022,50,67,→fMRI study on the biological  effect of holding hands  →Married women were exposed  to the threat of an electric  shock under three conditions:  → not holding hands/spouse  hand/stranger hand  2 No hand     spouse    un...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,55,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img8.png,3024,138,67,→fMRI study on the biological  effect of holding hands  →Married women were exposed  to the threat of an electric  shock under three conditions:  → not holding hands/spouse  hand/stranger hand  2 No hand     spouse    un...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,55,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img9.png,3026,157,67,→fMRI study on the biological  effect of holding hands  →Married women were exposed  to the threat of an electric  shock under three conditions:  → not holding hands/spouse  hand/stranger hand  2 No hand     spouse    un...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,55,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img10.png,3028,84,67,→fMRI study on the biological  effect of holding hands  →Married women were exposed  to the threat of an electric  shock under three conditions:  → not holding hands/spouse  hand/stranger hand  2 No hand     spouse    un...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,55,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img11.png,3030,157,67,→fMRI study on the biological  effect of holding hands  →Married women were exposed  to the threat of an electric  shock under three conditions:  → not holding hands/spouse  hand/stranger hand  2 No hand     spouse    un...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,55,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_55_img12.png,3032,84,67,→fMRI study on the biological  effect of holding hands  →Married women were exposed  to the threat of an electric  shock under three conditions:  → not holding hands/spouse  hand/stranger hand  2 No hand     spouse    un...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,58,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_58_img1.png,3206,135,145,"HOW TO GIVE INFORMATION • IBS patients • Placebo acupuncture  Kelley et al., Psychosom Med. 2009 Augmented group: Treated with an empathetic approach Control group Limited group: Treated with a neutral approach"
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,58,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_58_img2.png,3208,135,145,"HOW TO GIVE INFORMATION • IBS patients • Placebo acupuncture  Kelley et al., Psychosom Med. 2009 Augmented group: Treated with an empathetic approach Control group Limited group: Treated with a neutral approach"
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,58,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_58_img3.png,3210,135,145,"HOW TO GIVE INFORMATION • IBS patients • Placebo acupuncture  Kelley et al., Psychosom Med. 2009 Augmented group: Treated with an empathetic approach Control group Limited group: Treated with a neutral approach"
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,58,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_58_img4.png,3212,625,582,"HOW TO GIVE INFORMATION • IBS patients • Placebo acupuncture  Kelley et al., Psychosom Med. 2009 Augmented group: Treated with an empathetic approach Control group Limited group: Treated with a neutral approach"
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,59,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_59_img1.png,3254,610,473,"Testa & Rossettini, 2016, Manual Therapy Rossettini, Carlino, Testa, 2018, BMC Musculoskeletal Disorders CONTEXTUAL FACTORS:  what are they and how have they been studied?"
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,60,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_60_img1.png,2025,473,162,TYPES OF CLINICAL TRIAL  Placebo run-in  →EXCLUDING PLACEBO  RESPONDERS P non-responder P responder R A N D O M I Z A T I O N Drug administration Administration of  a placebo Placebo administration
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,60,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_60_img2.png,2027,473,162,TYPES OF CLINICAL TRIAL  Placebo run-in  →EXCLUDING PLACEBO  RESPONDERS P non-responder P responder R A N D O M I Z A T I O N Drug administration Administration of  a placebo Placebo administration
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,60,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_60_img3.png,3265,236,162,TYPES OF CLINICAL TRIAL  Placebo run-in  →EXCLUDING PLACEBO  RESPONDERS P non-responder P responder R A N D O M I Z A T I O N Drug administration Administration of  a placebo Placebo administration
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,60,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_60_img4.png,3267,236,162,TYPES OF CLINICAL TRIAL  Placebo run-in  →EXCLUDING PLACEBO  RESPONDERS P non-responder P responder R A N D O M I Z A T I O N Drug administration Administration of  a placebo Placebo administration
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,61,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_61_img1.png,2025,473,162,Active run-in → EXCLUDE SUBJECTS WHO DO NOT  RESPOND TO THE DRUG • F responder • Few side effects • F non-responder o  • Marked collateral effect R A N D O M I Z A T I O N Drug administration Administration of  a drug Pl...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,61,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_61_img2.png,2027,473,162,Active run-in → EXCLUDE SUBJECTS WHO DO NOT  RESPOND TO THE DRUG • F responder • Few side effects • F non-responder o  • Marked collateral effect R A N D O M I Z A T I O N Drug administration Administration of  a drug Pl...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,61,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_61_img3.png,3265,236,162,Active run-in → EXCLUDE SUBJECTS WHO DO NOT  RESPOND TO THE DRUG • F responder • Few side effects • F non-responder o  • Marked collateral effect R A N D O M I Z A T I O N Drug administration Administration of  a drug Pl...
MODULE 4_2_RCT_PSYCH_MECHANISMS.pdf,61,docs\pdf_images\MODULE 4_2_RCT_PSYCH_MECHANISMS\page_61_img4.png,3267,236,162,Active run-in → EXCLUDE SUBJECTS WHO DO NOT  RESPOND TO THE DRUG • F responder • Few side effects • F non-responder o  • Marked collateral effect R A N D O M I Z A T I O N Drug administration Administration of  a drug Pl...
